,ZIP,Total Releases,Total Population,Percent_White,Percent_Black_African_American,Percent_American_Indian,Percent_Asian,Percent_Native_Hawaiian_PI,Percent_Other_Race,Percent_Hispanic_Latino,Percent_50_PL,Percent_125_PL,Percent_185_PL,Percent_200_PL,Percent_300_PL,Percent_400_PL,Percent_500_PL,Total Releases Binned
53,76033,52291.560000000005,25657,71.22812487820089,3.7065907939353786,0.8769536578711462,1.1341933975133491,0.3001130295825701,1.4070234244065947,22.29800834080368,5.09802393109093,17.613127021865377,32.39661690766653,34.817009003390886,53.17846981330631,67.63456366683556,81.35401644775305,4
54,76704,51631.25,7795,8.04361770365619,71.46889031430405,0.14111610006414368,0.0,0.0,1.0647851186658115,19.140474663245673,24.374599101988455,57.896087235407315,72.8287363694676,75.4842847979474,91.62283515073764,95.445798588839,97.17767799871713,4
55,75650,49718.0007054784,9752,92.05291222313372,2.717391304347826,1.3945857260049221,0.1948318293683347,0.0,0.7383100902378998,3.630024610336341,5.742411812961444,20.488105004101723,30.096390484003283,32.167760459392944,48.5746513535685,62.17186218211649,75.01025430680886,4
56,77073,48480.0,39785,14.651250471283147,32.949604122156586,0.2915671735578736,1.8876460977755436,0.0,11.647605881613673,50.92120145783586,7.050395877843409,18.80105567424909,37.08935528465502,43.12177956516275,65.57747894935278,78.66281261782079,86.51250471283147,4
57,76544,48002.0,11170,53.35720680393913,11.136974037600716,1.1459265890778871,3.9033124440465534,1.0295434198746642,4.753804834377798,25.559534467323186,8.37958818263205,27.967770814682186,50.56401074306177,56.24888093106535,79.58818263205013,88.09310653536258,93.50940017905103,4
58,75572,44209.877034332865,3896,79.5687885010267,15.759753593429156,0.0,0.12833675564681724,0.025667351129363452,0.10266940451745381,0.5390143737166324,7.7002053388090355,23.562628336755647,40.4517453798768,43.737166324435314,57.90554414784395,71.61190965092402,82.05852156057495,4
59,77713,43800.0,14175,57.40388007054674,27.06878306878307,0.49382716049382713,3.400352733686067,0.021164021164021166,0.21869488536155204,10.137566137566138,3.428571428571429,6.250440917107583,17.559082892416225,19.85185185185185,37.24867724867725,51.91534391534391,64.77601410934744,4
60,79108,39079.55089970543,10785,68.39128419100604,3.15252665739453,1.0013908205841446,0.3430690774223458,0.0,0.45433472415391746,26.31432545201669,6.879925822902179,20.259619842373667,32.916087158089944,37.81177561427909,55.79044969865554,74.18636995827538,82.29949003245248,4
61,75951,36356.0,14971,60.15630218422283,30.35869347404983,0.1469507714915503,0.8282679847705565,0.38741567029590546,5.4104602230979895,7.895264177409659,9.291296506579387,30.311936410393425,46.03566895998931,47.31814842027921,66.45514661679248,75.68632689867076,80.27519871752054,4
62,78410,35899.77,28279,38.00700166201068,1.0325683369284628,0.0,0.7744262526963471,0.0,2.1358605325506557,59.49644612610064,5.834718342232752,16.255878920753915,25.708122635170977,28.130414795431243,44.11047066727961,58.6159340853637,75.24664945719438,4
63,76011,35561.41,22214,26.402268839470604,29.53992977401639,0.972359773116053,2.4939227514180247,0.10803997479067254,5.248942108580175,39.92077068515351,11.72683893040425,35.0049518321779,47.938237147744665,49.594850094534976,68.90249392275142,81.14252273341135,88.36769604753759,4
64,78118,35506.8,3386,36.59184878913172,2.244536326048435,0.0,0.23626698168930893,0.0,12.935617247489665,60.80921441228588,12.197282929710573,23.92203189604253,37.97991730655641,41.93738924985233,61.783815711754286,74.09923213230951,78.67690490253987,4
65,76065,34409.40676517739,37054,75.28471959842392,4.37199762508771,0.43719976250877096,1.101095698170238,0.0,0.8474118853565067,15.301991687806984,2.16710746478113,7.545744049225454,11.72882819668592,13.358881632212446,27.83235278242565,45.49576294057322,59.16230366492147,4
66,76240,34261.2449,27170,69.85645933014354,3.548030916451969,0.9385351490614648,1.0636731689363268,0.11409642988590357,0.9127714390872286,22.35553919764446,6.172248803827751,20.1509017298491,32.344497607655505,35.859403754140594,54.35406698564593,69.73132131026868,80.27603974972396,4
67,77045,34184.4923,36161,2.6990404026437322,47.85265894195404,0.0,0.6305135366831669,0.0,5.099416498437543,49.02519288736484,7.989270208235391,19.197477945853265,37.63446807333868,41.53922734437654,64.04966676806504,81.09289013025082,89.41124415807084,4
68,78132,33488.03717645935,30903,75.12862828851567,3.5077500566288062,0.09384202181018024,1.0549137624178881,0.03559524965213733,2.352522408827622,19.147008381063326,0.9772513995404977,7.274374656182248,10.769180985664823,11.681713749474161,21.17917354302171,32.081027731935414,45.20596705821441,4
69,75691,30218.20222865036,4320,58.44907407407407,15.231481481481483,0.0,0.0,0.625,0.3472222222222222,22.060185185185187,1.8981481481481481,18.84259259259259,23.587962962962962,30.625000000000004,57.43055555555555,68.51851851851852,76.73611111111111,4
70,78526,29592.0,48758,5.5437056483038685,1.0664916526518724,0.1825341482423397,1.7330489355592928,0.014356618401082898,2.559579966364494,91.54395176176217,8.123795069527052,27.25911645268469,38.42241273226958,43.43697444521924,64.2643258542188,80.10993067804257,87.73944788547522,4
71,77632,29181.0054628934,22701,86.13717457380731,4.427117748116824,1.1277036253909518,2.4272058499625566,0.0,0.39645830580150654,5.149552883132902,6.136293555349984,18.157790405708997,23.875600193824063,27.27192634685697,43.42099466983833,61.221972600325984,71.26558301396415,4
72,78217,28828.0,34022,35.324201986949625,12.444888601493151,0.1704779260478514,2.9304567632708247,0.12051025806830873,5.117277056022573,46.57574510610781,9.852448415730999,24.67227088354594,36.38821938745518,41.43789312797602,59.302804067956025,76.71506672153312,85.5887366997825,4
73,77478,28779.728999999996,25645,48.871124975628774,6.047962565802301,0.4445310976798596,32.34938584519399,0.0,2.4215246636771304,10.508871124975629,5.451355039968805,9.272762721778124,15.656073308637161,17.360109183076624,28.18483135114057,43.22480015597582,52.38448040553714,4
74,77983,28259.0,2045,65.91687041564792,0.0,0.0,3.3740831295843523,0.0,0.0,28.508557457212714,3.960880195599022,23.56968215158924,40.048899755501225,41.32029339853301,55.94132029339853,67.1882640586797,79.65770171149144,4
75,77656,27602.268,16106,78.94573450887867,13.100707810753756,0.12417732522041476,0.8009437476716752,0.0,0.5960511610579908,5.612815099962747,5.196821060474358,17.018502421457843,28.070284366074755,33.385073885508504,54.61939649819942,70.76244877685335,79.34931081584503,4
76,75110,27207.797,27702,44.27117175655187,14.908670854089959,2.1911775323081364,1.1082232329795683,2.729044834307992,8.717782109594975,35.5533896469569,6.660168940870695,26.149736481120495,43.466175727384304,46.061656198108444,65.1794094289221,75.98007364089236,84.30799220272904,4
77,77539,24833.0,44985,53.820162276314335,8.036012004001334,0.6980104479270868,3.0254529287540293,0.02000666888962988,4.392575302878737,32.28187173502279,5.068356118706236,19.877737023452262,28.9674335889741,30.10114482605313,43.51672779815494,55.18950761364899,65.86417694787151,4
78,79045,23344.0,18572,23.47081628257592,0.909972000861512,0.6461339651087659,0.6299806159810467,0.09692009476631488,4.113719577859143,74.17079474477708,6.035968124057722,21.97393926340728,38.848804652164546,40.5772130088305,64.25802283006676,79.15679517553306,86.66271807021323,4
79,79110,22490.83,19021,62.91467325587509,2.902055622732769,0.9883812628147837,0.9831239156721518,0.19977919142000947,3.837863414121234,30.934230587245676,2.1660270227643132,15.29888018505862,29.04684296304085,31.197097944377266,50.50207665212134,73.75532306398192,83.4814152778508,4
80,75652,22447.0,12155,60.937885643768,18.66721513780337,0.0,0.7322089675030852,0.0,3.8502673796791447,17.811600164541343,6.433566433566433,20.691073632250102,38.568490333196216,39.29247223364871,63.4965034965035,73.97778691896339,80.61703002879473,4
81,75134,21492.0,21586,5.012508107106458,72.44047067543778,0.2362642453442046,0.9543222459001204,0.0,3.9423700546650604,19.60993236356898,10.015750949689615,23.77930139905494,36.06504215695358,38.460113036227185,55.78152506254054,73.79783192810154,85.41647364032244,4
82,75165,20602.0144,43784,63.523204823679876,10.734514891284487,0.5230221085327974,0.7742554357756258,0.045678786771423355,3.3459711310067606,24.57061940434862,3.805042938059565,14.420792983738352,22.563036725744563,24.86296363968573,42.60460442170656,60.638589439064496,71.36853645167184,4
83,78071,20406.4197763696,3182,53.04839723444375,0.0,0.0,4.116907605279698,0.0,0.0,42.83469516027655,6.442489000628536,19.26461345065996,27.718416090509113,36.329352608422376,59.113764927718414,66.27906976744185,73.25581395348837,4
84,75846,19859.84370927315,2950,74.57627118644068,3.9661016949152543,0.0,0.23728813559322032,0.0,0.8813559322033898,21.83050847457627,4.305084745762712,40.0,52.067796610169495,55.86440677966101,72.6779661016949,77.9322033898305,83.08474576271186,4
85,77547,19815.54,9880,8.178137651821862,10.313765182186236,1.04251012145749,0.0,0.0,9.746963562753036,81.16396761133603,11.548582995951417,36.60931174089069,52.540485829959515,56.730769230769226,73.10728744939271,83.56275303643724,89.5344129554656,4
86,78012,19757.50910177367,267,24.344569288389515,0.0,0.0,0.0,0.0,9.363295880149813,75.65543071161048,1.8726591760299627,8.239700374531834,25.842696629213485,27.340823970037455,42.32209737827715,62.546816479400746,72.65917602996255,4
87,76117,18875.0,30895,35.474995954037865,5.11733290176404,0.4628580676484868,9.775044505583427,0.07444570318821817,14.041106975238712,47.871823919728115,4.741867616119113,21.874089658520795,35.72422722123321,41.26557695419971,68.33791875708043,82.82893672115229,89.24745104385823,4
88,76504,18653.443,22933,44.769546068983566,20.42035494701958,0.5450660620067153,1.4084507042253522,0.0,2.629398683120394,31.469934156019708,11.428945188156804,29.79549121353508,47.547202720969786,50.46003575633367,69.19722670387651,81.84711987092835,90.9824270701609,4
